year,Dem_candidate,Dem_votes,totalvotes,Rep_candidate,Rep_votes,Third_party_votes,state,Median income,Standard error,Population
2012,"OBAMA, BARACK H.",3308124.0,7993851.0,"ROMNEY, MITT",4569843.0,115884.0,Texas,58649.0,1073.0,25145561.0
2012,"OBAMA, BARACK H.",251813.0,1017440.0,"ROMNEY, MITT",740600.0,25027.0,Utah,65895.0,3325.0,2763885.0
2012,"OBAMA, BARACK H.",199239.0,299290.0,"ROMNEY, MITT",92698.0,7353.0,Vermont,62779.0,3422.0,625741.0
2012,"OBAMA, BARACK H.",1971820.0,3854489.0,"ROMNEY, MITT",1822522.0,60147.0,Virginia,73001.0,2446.0,8001024.0
2012,"OBAMA, BARACK H.",1755396.0,3125516.0,"MITT, ROMNEY",1290670.0,79450.0,Washington,70239.0,2540.0,6724540.0
2012,"OBAMA, BARACK H.",238269.0,670438.0,"ROMNEY, MITT",417655.0,14514.0,West Virginia,49192.0,3133.0,1852994.0
2012,"OBAMA, BARACK H.",1620985.0,3071434.0,"ROMNEY, MITT",1410966.0,39483.0,Wisconsin,59952.0,1930.0,5686986.0
2012,"OBAMA, BARACK H.",69286.0,250701.0,"ROMNEY, MITT",170962.0,10453.0,Wyoming,64959.0,3185.0,563626.0
2016,"CLINTON, HILLARY",729547.0,2123372.0,"TRUMP, DONALD J.",1318255.0,75570.0,Alabama,50936.0,2482.0,5024279.0
2016,"CLINTON, HILLARY",116454.0,318608.0,"TRUMP, DONALD J.",163387.0,38767.0,Alaska,81680.0,4407.0,733391.0
2016,"CLINTON, HILLARY",1161167.0,2573165.0,"TRUMP, DONALD J.",1252401.0,159555.0,Arizona,61592.0,2126.0,7151502.0
2016,"CLINTON, HILLARY",380494.0,1130635.0,"TRUMP, DONALD J.",684872.0,65269.0,Arkansas,49518.0,2335.0,3011524.0
2016,"CLINTON, HILLARY",8753788.0,14181595.0,"TRUMP, DONALD J.",4483810.0,943997.0,California,71879.0,1160.0,39538223.0
2016,"CLINTON, HILLARY",1338870.0,2780220.0,"TRUMP, DONALD J.",1202484.0,238866.0,Colorado,76117.0,4449.0,5773714.0
2016,"CLINTON, HILLARY",897572.0,1644920.0,"TRUMP, DONALD J.",673215.0,74133.0,Connecticut,81895.0,3672.0,3605944.0
2016,"CLINTON, HILLARY",235603.0,441590.0,"TRUMP, DONALD J.",185127.0,20860.0,Delaware,62612.0,3227.0,989948.0
2016,"CLINTON, HILLARY",4504975.0,9420039.0,"TRUMP, DONALD J.",4617886.0,297178.0,Florida,55202.0,901.0,21538187.0
2016,"CLINTON, HILLARY",1877963.0,4114732.0,"TRUMP, DONALD J.",2089104.0,147665.0,Georgia,57738.0,1811.0,10711908.0
2016,"CLINTON, HILLARY",266891.0,437664.0,"TRUMP, DONALD J.",128847.0,41926.0,Hawaii,77807.0,2707.0,1455271.0
2016,"CLINTON, HILLARY",189765.0,690255.0,"TRUMP, DONALD J.",409055.0,91435.0,Idaho,61014.0,1360.0,1839106.0
2016,"CLINTON, HILLARY",3090729.0,5536424.0,"TRUMP, DONALD J.",2146015.0,299680.0,Illinois,66215.0,1900.0,12812508.0
2016,"CLINTON, HILLARY",1033126.0,2734958.0,"TRUMP, DONALD J.",1557286.0,144546.0,Indiana,60507.0,3103.0,6785528.0
2016,"CLINTON, HILLARY",653669.0,1565580.0,"TRUMP, DONALD J.",800983.0,110928.0,Iowa,63743.0,2679.0,3190369.0
2016,"CLINTON, HILLARY",427005.0,1184402.0,"TRUMP, DONALD J.",671018.0,86379.0,Kansas,61279.0,3525.0,2937880.0
2016,"CLINTON, HILLARY",628854.0,1924149.0,"TRUMP, DONALD J.",1202971.0,92324.0,Kentucky,48938.0,2163.0,4505836.0
2016,"CLINTON, HILLARY",780154.0,2029032.0,"TRUMP, DONALD J.",1178638.0,70240.0,Louisiana,45515.0,1291.0,4657757.0
2016,"CLINTON, HILLARY",357735.0,771892.0,"TRUMP, DONALD J.",335593.0,78564.0,Maine,54857.0,3609.0,1362359.0
2016,"CLINTON, HILLARY",1677928.0,2781446.0,"TRUMP, DONALD J.",943169.0,160012.0,Maryland,79562.0,2795.0,6177224.0
2016,"CLINTON, HILLARY",1995196.0,3378821.0,"TRUMP, DONALD J.",1090893.0,292732.0,Massachusetts,77951.0,3140.0,7029917.0
2016,"CLINTON, HILLARY",2268839.0,4799284.0,"TRUMP, DONALD J.",2279543.0,250902.0,Michigan,61582.0,2058.0,10077331.0
2016,"CLINTON, HILLARY",1367705.0,2944782.0,"TRUMP, DONALD J.",1322949.0,254128.0,Minnesota,75742.0,4363.0,5706494.0
2016,"CLINTON, HILLARY",485131.0,1209357.0,"TRUMP, DONALD J.",700714.0,23512.0,Mississippi,44332.0,1322.0,2961279.0
2016,"CLINTON, HILLARY",1071068.0,2808605.0,"TRUMP, DONALD J.",1594511.0,143026.0,Missouri,59344.0,1854.0,6154913.0
2016,"CLINTON, HILLARY",177709.0,494526.0,"TRUMP, DONALD J.",279240.0,37577.0,Montana,61565.0,3107.0,1084225.0
2016,"CLINTON, HILLARY",284494.0,844227.0,"TRUMP, DONALD J.",495961.0,63772.0,Nebraska,64045.0,2889.0,1961504.0
2016,"CLINTON, HILLARY",539260.0,1125385.0,"TRUMP, DONALD J.",512058.0,74067.0,Nevada,59791.0,2305.0,3104614.0
2016,"CLINTON, HILLARY",348526.0,744296.0,"TRUMP, DONALD J.",345790.0,49980.0,New Hampshire,82259.0,3142.0,1377529.0
2016,"CLINTON, HILLARY",2148278.0,3874046.0,"TRUMP, DONALD J.",1601933.0,123835.0,New Jersey,73854.0,3093.0,9288994.0
2016,"CLINTON, HILLARY",385234.0,798319.0,"TRUMP, DONALD J.",319667.0,93418.0,New Mexico,52262.0,3194.0,2117522.0
2016,"CLINTON, HILLARY",4379789.0,7802084.0,"TRUMP, DONALD J.",2527142.0,895153.0,New York,66270.0,1516.0,20201249.0
2016,"CLINTON, HILLARY",2189316.0,4741564.0,"TRUMP, DONALD J.",2362631.0,189617.0,North Carolina,57993.0,1757.0,10439388.0
2016,"CLINTON, HILLARY",93758.0,344360.0,"TRUMP, DONALD J.",216794.0,33808.0,North Dakota,64918.0,2470.0,779094.0
2016,"CLINTON, HILLARY",2394164.0,5496487.0,"TRUMP, DONALD J.",2841005.0,261318.0,Ohio,58232.0,2043.0,11799448.0
2016,"CLINTON, HILLARY",420375.0,1452992.0,"TRUMP, DONALD J.",949136.0,83481.0,Oklahoma,54950.0,1782.0,3959353.0
2016,"CLINTON, HILLARY",1002106.0,2001336.0,"TRUMP, DONALD J.",782403.0,216827.0,Oregon,63787.0,2828.0,4237256.0
2016,"CLINTON, HILLARY",2926441.0,6115402.0,"TRUMP, DONALD J.",2970733.0,218228.0,Pennsylvania,65776.0,2196.0,13002700.0
2016,"CLINTON, HILLARY",252525.0,464144.0,"TRUMP, DONALD J.",180543.0,31076.0,Rhode Island,66368.0,3050.0,1097379.0
2016,"CLINTON, HILLARY",855373.0,2103027.0,"TRUMP, DONALD J.",1155389.0,92265.0,South Carolina,58610.0,3401.0,5118425.0
2016,"CLINTON, HILLARY",117458.0,370093.0,"TRUMP, DONALD J.",227721.0,24914.0,South Dakota,61969.0,3317.0,886667.0
2016,"CLINTON, HILLARY",870695.0,2508027.0,"TRUMP, DONALD J.",1522925.0,114407.0,Tennessee,55383.0,1496.0,6910840.0
2016,"CLINTON, HILLARY",3877868.0,8969226.0,"TRUMP, DONALD J.",4685047.0,406311.0,Texas,62720.0,1518.0,29145505.0
2016,"CLINTON, HILLARY",310674.0,1131317.0,"TRUMP, DONALD J.",515211.0,305432.0,Utah,72789.0,2413.0,3271616.0
2016,"CLINTON, HILLARY",178573.0,320467.0,"TRUMP, DONALD J.",95369.0,46525.0,Vermont,65623.0,1471.0,643077.0
2016,"CLINTON, HILLARY",1981473.0,3982752.0,"TRUMP, DONALD J.",1769443.0,231836.0,Virginia,71678.0,2628.0,8631393.0
2016,"CLINTON, HILLARY",1742718.0,3317019.0,"TRUMP, DONALD J.",1221747.0,352554.0,Washington,75841.0,2257.0,7705281.0
2016,"CLINTON, HILLARY",188794.0,713051.0,"TRUMP, DONALD J.",489371.0,34886.0,West Virginia,47843.0,2151.0,1793716.0
2016,"CLINTON, HILLARY",1382536.0,2976150.0,"TRUMP, DONALD J.",1405284.0,188330.0,Wisconsin,64522.0,1990.0,5893718.0
2016,"CLINTON, HILLARY",55973.0,258788.0,"TRUMP, DONALD J.",174419.0,28396.0,Wyoming,62378.0,3368.0,576851.0
2020,"BIDEN, JOSEPH R. JR",849624.0,2323282.0,"TRUMP, DONALD J.",1441170.0,32488.0,Alabama,54393.0,2587.0,5024279.0
2020,"BIDEN, JOSEPH R. JR",153778.0,359530.0,"TRUMP, DONALD J.",189951.0,15801.0,Alaska,74476.0,3570.0,733391.0
2020,"BIDEN, JOSEPH R. JR",1672143.0,3387326.0,"TRUMP, DONALD J.",1661686.0,53497.0,Arizona,66628.0,3534.0,7151502.0
2020,"BIDEN, JOSEPH R. JR",423932.0,1219069.0,"TRUMP, DONALD J.",760647.0,34490.0,Arkansas,50540.0,1992.0,3011524.0
2020,"BIDEN, JOSEPH R. JR",11110250.0,17500881.0,"TRUMP, DONALD J.",6006429.0,384202.0,California,77358.0,1351.0,39538223.0
2020,"BIDEN, JOSEPH R. JR",1804352.0,3279980.0,"TRUMP, DONALD J.",1364607.0,111021.0,Colorado,82611.0,6144.0,5773714.0
2020,"BIDEN, JOSEPH R. JR",1080831.0,1823857.0,"TRUMP, DONALD J.",714717.0,28309.0,Connecticut,79043.0,3601.0,3605944.0
2020,"BIDEN, JOSEPH R. JR",296268.0,504346.0,"TRUMP, DONALD J.",200603.0,7475.0,Delaware,69132.0,5258.0,989948.0
2020,"BIDEN, JOSEPH R. JR",5297045.0,11067456.0,"TRUMP, DONALD J.",5668731.0,101680.0,Florida,57435.0,1766.0,21538187.0
2020,"BIDEN, JOSEPH R. JR",2473633.0,4999960.0,"TRUMP, DONALD J.",2461854.0,64473.0,Georgia,58952.0,2080.0,10711908.0
2020,"BIDEN, JOSEPH R. JR",366130.0,579784.0,"TRUMP, DONALD J.",196864.0,16790.0,Hawaii,80729.0,2487.0,1455271.0
2020,"BIDEN, JOSEPH R. JR",287021.0,868014.0,"TRUMP, DONALD J.",554119.0,26874.0,Idaho,66499.0,1961.0,1839106.0
2020,"BIDEN, JOSEPH R. JR",3471915.0,6033743.0,"TRUMP, DONALD J.",2446891.0,114937.0,Illinois,73753.0,2335.0,12812508.0
2020,"BIDEN, JOSEPH R. JR",1242416.0,3033118.0,"TRUMP, DONALD J.",1729519.0,61183.0,Indiana,66360.0,4086.0,6785528.0
2020,"BIDEN, JOSEPH R. JR",759061.0,1700130.0,"TRUMP, DONALD J.",897672.0,43397.0,Iowa,68469.0,3475.0,3190369.0
2020,"BIDEN, JOSEPH R. JR",570323.0,1372303.0,"TRUMP, DONALD J.",771406.0,30574.0,Kansas,72815.0,3671.0,2937880.0
2020,"BIDEN, JOSEPH R. JR",772474.0,2136768.0,"TRUMP, DONALD J.",1326646.0,37648.0,Kentucky,56525.0,2361.0,4505836.0
2020,"BIDEN, JOSEPH R. JR",856034.0,2148062.0,"TRUMP, DONALD J.",1255776.0,36252.0,Louisiana,50935.0,1637.0,4657757.0
2020,"BIDEN, JOSEPH R. JR",435072.0,828305.0,"TRUMP, DONALD J.",360737.0,32496.0,Maine,63440.0,3198.0,1362359.0
2020,"BIDEN, JOSEPH R. JR",1985023.0,3037030.0,"TRUMP, DONALD J.",976414.0,75593.0,Maryland,94384.0,4208.0,6177224.0
2020,"BIDEN, JOSEPH R. JR",2382202.0,3658005.0,"TRUMP, DONALD J.",1167202.0,108601.0,Massachusetts,86725.0,6349.0,7029917.0
2020,"BIDEN, JOSEPH R. JR",2804040.0,5539302.0,"TRUMP, DONALD J.",2649852.0,85410.0,Michigan,63829.0,3320.0,10077331.0
2020,"BIDEN, JOSEPH R. JR",1717077.0,3277171.0,"TRUMP, DONALD J.",1484065.0,76029.0,Minnesota,78461.0,3498.0,5706494.0
2020,"BIDEN, JOSEPH R. JR",539398.0,1313759.0,"TRUMP, DONALD J.",756764.0,17597.0,Mississippi,44966.0,2695.0,2961279.0
2020,"BIDEN, JOSEPH R. JR",1253014.0,3025962.0,"TRUMP, DONALD J.",1718736.0,54212.0,Missouri,61901.0,2594.0,6154913.0
2020,"BIDEN, JOSEPH R. JR",244786.0,603674.0,"TRUMP, DONALD J.",343602.0,15286.0,Montana,56442.0,2479.0,1084225.0
2020,"BIDEN, JOSEPH R. JR",374583.0,956383.0,"TRUMP, DONALD J.",556846.0,24954.0,Nebraska,72024.0,2409.0,1961504.0
2020,"BIDEN, JOSEPH R. JR",703486.0,1405376.0,"TRUMP, DONALD J.",669890.0,32000.0,Nevada,60956.0,2448.0,3104614.0
2020,"BIDEN, JOSEPH R. JR",424921.0,806182.0,"TRUMP, DONALD J.",365654.0,15607.0,New Hampshire,88235.0,3325.0,1377529.0
2020,"BIDEN, JOSEPH R. JR",2608335.0,4549353.0,"TRUMP, DONALD J.",1883274.0,57744.0,New Jersey,85239.0,4164.0,9288994.0
2020,"BIDEN, JOSEPH R. JR",501614.0,923965.0,"TRUMP, DONALD J.",401894.0,20457.0,New Mexico,50822.0,1732.0,2117522.0
2020,"BIDEN, JOSEPH R. JR",5230985.0,8661735.0,"TRUMP, DONALD J.",3244798.0,185952.0,New York,68304.0,2384.0,20201249.0
2020,"BIDEN, JOSEPH R. JR",2684292.0,5524802.0,"TRUMP, DONALD J.",2758773.0,81737.0,North Carolina,60266.0,1823.0,10439388.0
2020,"BIDEN, JOSEPH R. JR",114902.0,361819.0,"TRUMP, DONALD J.",235595.0,11322.0,North Dakota,63657.0,2312.0,779094.0
2020,"BIDEN, JOSEPH R. JR",2679165.0,5922202.0,"TRUMP, DONALD J.",3154834.0,88203.0,Ohio,60110.0,1577.0,11799448.0
2020,"BIDEN, JOSEPH R. JR",503890.0,1560699.0,"TRUMP, DONALD J.",1020280.0,36529.0,Oklahoma,52341.0,1785.0,3959353.0
2020,"BIDEN, JOSEPH R. JR",1340383.0,2374321.0,"TRUMP, DONALD J.",958448.0,75490.0,Oregon,76554.0,3465.0,4237256.0
2020,"BIDEN, JOSEPH R. JR",3458229.0,6915283.0,"TRUMP, DONALD J.",3377674.0,79380.0,Pennsylvania,70117.0,3524.0,13002700.0
2020,"BIDEN, JOSEPH R. JR",307486.0,516990.0,"TRUMP, DONALD J.",199922.0,9582.0,Rhode Island,80012.0,3430.0,1097379.0
2020,"BIDEN, JOSEPH R. JR",1091541.0,2514096.0,"TRUMP, DONALD J.",1385103.0,37452.0,South Carolina,60097.0,2037.0,5118425.0
2020,"BIDEN, JOSEPH R. JR",150471.0,422609.0,"TRUMP, DONALD J.",261043.0,11095.0,South Dakota,69787.0,4317.0,886667.0
2020,"BIDEN, JOSEPH R. JR",1143711.0,3053851.0,"TRUMP, DONALD J.",1852475.0,57665.0,Tennessee,54665.0,1803.0,6910840.0
2020,"BIDEN, JOSEPH R. JR",5259126.0,11315056.0,"TRUMP, DONALD J.",5890347.0,165583.0,Texas,68093.0,1914.0,29145505.0
2020,"BIDEN, JOSEPH R. JR",560282.0,1488289.0,"TRUMP, DONALD J.",865140.0,62867.0,Utah,83670.0,2981.0,3271616.0
2020,"BIDEN, JOSEPH R. JR",242820.0,370968.0,"TRUMP, DONALD J.",112704.0,15444.0,Vermont,66902.0,4046.0,643077.0
2020,"BIDEN, JOSEPH R. JR",2413568.0,4460524.0,"TRUMP, DONALD J.",1962430.0,84526.0,Virginia,81947.0,3172.0,8631393.0
2020,"BIDEN, JOSEPH R. JR",2369612.0,4087631.0,"TRUMP, DONALD J.",1584651.0,133368.0,Washington,81083.0,3095.0,7705281.0
2020,"BIDEN, JOSEPH R. JR",235984.0,794652.0,"TRUMP, DONALD J.",545382.0,13286.0,West Virginia,51615.0,2177.0,1793716.0
2020,"BIDEN, JOSEPH R. JR",1630866.0,3298041.0,"TRUMP, DONALD J.",1610184.0,56991.0,Wisconsin,67094.0,4690.0,5893718.0
2020,"BIDEN, JOSEPH R. JR",73491.0,278503.0,"TRUMP, DONALD J.",193559.0,11453.0,Wyoming,65108.0,2152.0,576851.0
