YEAR,DEM_CANDIDATE,DEM_VOTES,TOTALVOTES,REP_CANDIDATE,REP_VOTES,THIRD_PARTY_VOTES,STATE,MEDIAN_INCOME,STANDARD_ERROR,POPULATION,NETVOTES,WINNER,INCUMBENT,HOUSE,SENATE,DEM_SPENDING,REP_SPENDING,VEP_PCT_TURNOUT,TOTAL_ELIGIBLE_POPULATION,NET_VOTES_PCT
2000,"GORE, AL",738227.0,1741368.0,"BUSH, GEORGE W.",883748.0,119393.0,Colorado,72713.0,1865.0,4326921.0,-145521.0,0,1,0,0,180859896.77,280237291.69,0.575,3026316.0,-0.0835670576236614
2000,"GORE, AL",816015.0,1459525.0,"BUSH, GEORGE W.",561094.0,82416.0,Connecticut,75625.0,2045.0,3411777.0,254921.0,1,1,0,0,180859896.77,280237291.69,0.619,2357687.0,0.17466024905363045
2000,"GORE, AL",2912253.0,5963110.0,"BUSH, GEORGE W.",2912790.0,138067.0,Florida,58568.0,1120.0,16047515.0,-537.0,0,1,0,0,180859896.77,280237291.69,0.559,10667193.0,-9.005368004279646e-05
2000,"GORE, AL",1116230.0,2583208.0,"BUSH, GEORGE W.",1419720.0,47258.0,Georgia,63158.0,1253.0,8227303.0,-303490.0,0,1,0,0,180859896.77,280237291.69,0.458,5639668.0,-0.11748569995137828
2000,"GORE, AL",205286.0,367951.0,"BUSH, GEORGE W.",137845.0,24820.0,Hawaii,77696.0,1798.0,1213519.0,67441.0,1,1,0,0,180859896.77,280237291.69,0.442,832642.0,0.18328799215112881
2000,"GORE, AL",138637.0,501615.0,"BUSH, GEORGE W.",336937.0,26041.0,Idaho,56692.0,1797.0,1299430.0,-198300.0,0,1,0,0,180859896.77,280237291.69,0.572,877406.0,-0.3953231063664364
2000,"GORE, AL",180068.0,327529.0,"BUSH, GEORGE W.",137288.0,10173.0,Delaware,75916.0,2273.0,786373.0,42780.0,1,1,0,0,180859896.77,280237291.69,0.59,554863.0,0.13061438834423822
2000,"GORE, AL",901980.0,2199302.0,"BUSH, GEORGE W.",1245836.0,51486.0,Indiana,61596.0,1023.0,6091866.0,-343856.0,0,1,0,0,180859896.77,280237291.69,0.493,4424909.0,-0.15634778670687335
2000,"GORE, AL",2589026.0,4742108.0,"BUSH, GEORGE W.",2019421.0,133661.0,Illinois,69433.0,1456.0,12434161.0,569605.0,1,1,0,0,180859896.77,280237291.69,0.562,8432600.0,0.1201164123634468
2000,"GORE, AL",1168266.0,2438685.0,"BUSH, GEORGE W.",1109659.0,160760.0,Minnesota,81773.0,2567.0,4933692.0,58607.0,1,1,0,0,180859896.77,280237291.69,0.695,3506432.0,0.02403221408258959
2000,"GORE, AL",2170418.0,4232501.0,"BUSH, GEORGE W.",1953139.0,108944.0,Michigan,68601.0,1651.0,9952450.0,217279.0,1,1,0,0,180859896.77,280237291.69,0.599,7070702.0,0.05133584138550706
2000,"GORE, AL",1616487.0,2733964.0,"BUSH, GEORGE W.",878502.0,238975.0,Massachusetts,70472.0,2045.0,6361104.0,737985.0,1,1,0,0,180859896.77,280237291.69,0.599,4517052.0,0.2699322302707717
2000,"GORE, AL",1144008.0,2025212.0,"BUSH, GEORGE W.",813827.0,67377.0,Maryland,82201.0,2110.0,5311034.0,330181.0,1,1,0,0,180859896.77,280237291.69,0.555,3649631.0,0.16303527729442646
2000,"GORE, AL",404614.0,994184.0,"BUSH, GEORGE W.",572844.0,16726.0,Mississippi,51699.0,2041.0,2848353.0,-168230.0,0,1,0,0,180859896.77,280237291.69,0.491,2024650.0,-0.16921414949345392
2000,"GORE, AL",792344.0,1765656.0,"BUSH, GEORGE W.",927871.0,45441.0,Louisiana,46302.0,1248.0,4471885.0,-135527.0,0,1,0,0,180859896.77,280237291.69,0.564,3130267.0,-0.07675730719913731
2000,"GORE, AL",638923.0,1544106.0,"BUSH, GEORGE W.",872520.0,32663.0,Kentucky,54663.0,1278.0,4049021.0,-233597.0,0,1,0,0,180859896.77,280237291.69,0.522,2955628.0,-0.15128300777278245
2000,"GORE, AL",399276.0,1072216.0,"BUSH, GEORGE W.",622332.0,50608.0,Kansas,61889.0,1761.0,2693681.0,-223056.0,0,1,0,0,180859896.77,280237291.69,0.556,1927950.0,-0.20803270982712438
2000,"GORE, AL",638517.0,1353022.0,"BUSH, GEORGE W.",634373.0,80132.0,Iowa,61786.0,1222.0,2929067.0,4144.0,1,1,0,0,180859896.77,280237291.69,0.632,2082950.0,0.0030627735543102773
2000,"GORE, AL",319951.0,651817.0,"BUSH, GEORGE W.",286616.0,45250.0,Maine,56172.0,1286.0,1277072.0,33335.0,1,1,0,0,180859896.77,280237291.69,0.672,969292.0,0.0511416547896112
2004,"KERRY, JOHN",259760.0,437134.0,"BUSH, GEORGE W.",169046.0,8328.0,Rhode Island,65848.0,2709.0,1074579.0,90714.0,1,0,0,0,455973353.78,501084920.73,0.585,747046.0,0.20751989092589457
2004,"KERRY, JOHN",340511.0,678287.0,"BUSH, GEORGE W.",331237.0,6539.0,New Hampshire,78046.0,1819.0,1290121.0,9274.0,1,0,0,0,455973353.78,501084920.73,0.709,956422.0,0.013672678379506021
2004,"KERRY, JOHN",1911430.0,3611691.0,"BUSH, GEORGE W.",1670003.0,30258.0,New Jersey,75931.0,1762.0,8634561.0,241427.0,1,0,0,0,455973353.78,501084920.73,0.638,5663201.0,0.06684597325740214
2004,"KERRY, JOHN",370942.0,756304.0,"BUSH, GEORGE W.",376930.0,8432.0,New Mexico,54346.0,2176.0,1903808.0,-5988.0,0,0,0,0,455973353.78,501084920.73,0.59,1282767.0,-0.007917451183651019
2004,"KERRY, JOHN",4180755.0,7448266.0,"BUSH, GEORGE W.",2806993.0,460518.0,New York,61334.0,1088.0,19171567.0,1373762.0,1,0,0,0,455973353.78,501084920.73,0.58,12738056.0,0.18444051273141965
2004,"KERRY, JOHN",1525849.0,3501007.0,"BUSH, GEORGE W.",1961166.0,13992.0,North Carolina,55275.0,1115.0,8553152.0,-435317.0,0,0,0,0,455973353.78,501084920.73,0.578,6055771.0,-0.12434051117292824
2004,"KERRY, JOHN",111052.0,312833.0,"BUSH, GEORGE W.",196651.0,5130.0,North Dakota,53876.0,1718.0,644705.0,-85599.0,0,0,0,0,455973353.78,501084920.73,0.648,482722.0,-0.2736252249602823
2004,"KERRY, JOHN",2741165.0,5627903.0,"BUSH, GEORGE W.",2859764.0,26974.0,Ohio,59144.0,1342.0,11452251.0,-118599.0,0,0,0,0,455973353.78,501084920.73,0.668,8427696.0,-0.0210733909237597
2004,"KERRY, JOHN",943163.0,1836782.0,"BUSH, GEORGE W.",866831.0,26788.0,Oregon,56313.0,1444.0,3569463.0,76332.0,1,0,0,0,455973353.78,501084920.73,0.72,2550887.0,0.04155746299778634
2004,"KERRY, JOHN",2938095.0,5769590.0,"BUSH, GEORGE W.",2793847.0,37648.0,Pennsylvania,60588.0,1427.0,12410722.0,144248.0,1,0,0,0,455973353.78,501084920.73,0.626,9221962.0,0.02500142991096421
2004,"KERRY, JOHN",661669.0,1617700.0,"BUSH, GEORGE W.",937974.0,18057.0,South Carolina,53150.0,1403.0,4210921.0,-276305.0,0,0,0,0,455973353.78,501084920.73,0.53,3055098.0,-0.1708011374173209
2004,"KERRY, JOHN",503966.0,1463758.0,"BUSH, GEORGE W.",959792.0,0.0,Oklahoma,54418.0,1541.0,3525233.0,-455826.0,0,0,0,0,455973353.78,501084920.73,0.583,2510823.0,-0.3114080332951212
2004,"KERRY, JOHN",1036477.0,2437319.0,"BUSH, GEORGE W.",1384375.0,16467.0,Tennessee,52299.0,1452.0,5910809.0,-347898.0,0,0,0,0,455973353.78,501084920.73,0.563,4328446.0,-0.14273798382567074
2004,"KERRY, JOHN",2832704.0,7410749.0,"BUSH, GEORGE W.",4526917.0,51128.0,Texas,56867.0,754.0,22394023.0,-1694213.0,0,0,0,0,455973353.78,501084920.73,0.537,13796256.0,-0.22861562306320185
2004,"KERRY, JOHN",241199.0,927844.0,"BUSH, GEORGE W.",663742.0,22903.0,Utah,69881.0,1273.0,2401580.0,-422543.0,0,0,0,0,455973353.78,501084920.73,0.589,1574463.0,-0.45540306344601034
2004,"KERRY, JOHN",184067.0,312309.0,"BUSH, GEORGE W.",121180.0,7062.0,Vermont,65016.0,1745.0,619920.0,62887.0,1,0,0,0,455973353.78,501084920.73,0.663,470754.0,0.20136147213176694
2004,"KERRY, JOHN",1454742.0,3195415.0,"BUSH, GEORGE W.",1716959.0,23714.0,Virginia,70252.0,1533.0,7475575.0,-262217.0,0,0,0,0,455973353.78,501084920.73,0.606,5277156.0,-0.08206038965204833
2004,"KERRY, JOHN",1510201.0,2859084.0,"BUSH, GEORGE W.",1304894.0,43989.0,Washington,68578.0,1467.0,6178645.0,205307.0,1,0,0,0,455973353.78,501084920.73,0.669,4272914.0,0.07180866319422584
2004,"KERRY, JOHN",326541.0,755792.0,"BUSH, GEORGE W.",423778.0,5473.0,West Virginia,45844.0,1611.0,1816438.0,-97237.0,0,0,0,0,455973353.78,501084920.73,0.541,1396545.0,-0.12865576772445328
2004,"KERRY, JOHN",1489504.0,2997007.0,"BUSH, GEORGE W.",1478120.0,29383.0,Wisconsin,62822.0,1837.0,5514026.0,11384.0,1,0,0,0,455973353.78,501084920.73,0.748,4006948.0,0.0037984562598619223
2004,"KERRY, JOHN",70776.0,243861.0,"BUSH, GEORGE W.",167629.0,5456.0,Wyoming,62362.0,1574.0,509106.0,-96853.0,0,0,0,0,455973353.78,501084920.73,0.657,370785.0,-0.39716477829583247
2004,"KERRY, JOHN",397190.0,829587.0,"BUSH, GEORGE W.",418690.0,13707.0,Nevada,64844.0,1898.0,2346222.0,-21500.0,0,0,0,0,455973353.78,501084920.73,0.553,1501437.0,-0.025916510263540773
2004,"KERRY, JOHN",149244.0,388215.0,"BUSH, GEORGE W.",232584.0,6387.0,South Dakota,56468.0,1367.0,770396.0,-83340.0,0,0,0,0,455973353.78,501084920.73,0.682,569161.0,-0.21467485800394112
2004,"KERRY, JOHN",254328.0,778186.0,"BUSH, GEORGE W.",512814.0,11044.0,Nebraska,60149.0,1830.0,1749370.0,-258486.0,0,0,0,0,455973353.78,501084920.73,0.629,1236522.0,-0.33216480378726937
2004,"KERRY, JOHN",693933.0,1883415.0,"BUSH, GEORGE W.",1176394.0,13088.0,Alabama,50317.0,1790.0,4530729.0,-482461.0,0,0,0,0,455973353.78,501084920.73,0.572,3292608.0,-0.25616287435323604
2004,"KERRY, JOHN",1259171.0,2731364.0,"BUSH, GEORGE W.",1455713.0,16480.0,Missouri,57883.0,1474.0,5747741.0,-196542.0,0,0,0,0,455973353.78,501084920.73,0.653,4180960.0,-0.07195745422433626
2004,"KERRY, JOHN",173710.0,450434.0,"BUSH, GEORGE W.",266063.0,10661.0,Montana,46645.0,974.0,930009.0,-92353.0,0,0,0,0,455973353.78,501084920.73,0.644,699114.0,-0.20503114773751538
2004,"KERRY, JOHN",893524.0,2012585.0,"BUSH, GEORGE W.",1104294.0,14767.0,Arizona,60231.0,1570.0,5652404.0,-210770.0,0,0,0,0,455973353.78,501084920.73,0.541,3717055.0,-0.10472601157218205
2004,"KERRY, JOHN",469953.0,1054945.0,"BUSH, GEORGE W.",572898.0,12094.0,Arkansas,48057.0,1365.0,2749686.0,-102945.0,0,0,0,0,455973353.78,501084920.73,0.536,1969208.0,-0.09758328633246283
2004,"KERRY, JOHN",6745485.0,12421353.0,"BUSH, GEORGE W.",5509826.0,166042.0,California,67616.0,907.0,35574576.0,1235659.0,1,0,0,0,455973353.78,501084920.73,0.588,21132533.0,0.09947861557432593
2004,"KERRY, JOHN",1001732.0,2129630.0,"BUSH, GEORGE W.",1101255.0,26643.0,Colorado,69902.0,2184.0,4575013.0,-99523.0,0,0,0,0,455973353.78,501084920.73,0.667,3192647.0,-0.046732531003038084
2004,"KERRY, JOHN",857488.0,1578769.0,"BUSH, GEORGE W.",693826.0,27455.0,Connecticut,75691.0,2264.0,3496094.0,163662.0,1,0,0,0,455973353.78,501084920.73,0.65,2429634.0,0.1036643106116221
2004,"KERRY, JOHN",200152.0,375190.0,"BUSH, GEORGE W.",171660.0,3378.0,Delaware,66005.0,1952.0,830803.0,28492.0,1,0,0,0,455973353.78,501084920.73,0.642,584817.0,0.07594019030357951
2004,"KERRY, JOHN",3583544.0,7609810.0,"BUSH, GEORGE W.",3964522.0,61744.0,Florida,55683.0,868.0,17415318.0,-380978.0,0,0,0,0,455973353.78,501084920.73,0.644,11811921.0,-0.050064062046227174
2004,"KERRY, JOHN",1366149.0,3301875.0,"BUSH, GEORGE W.",1914254.0,21472.0,Georgia,56299.0,849.0,8769252.0,-548105.0,0,0,0,0,455973353.78,501084920.73,0.562,5878186.0,-0.16599810713609692
2004,"KERRY, JOHN",231708.0,429013.0,"BUSH, GEORGE W.",194191.0,3114.0,Hawaii,77259.0,2322.0,1273569.0,37517.0,1,0,0,0,455973353.78,501084920.73,0.482,889540.0,0.08744956446541247
2004,"KERRY, JOHN",181098.0,598376.0,"BUSH, GEORGE W.",409235.0,8043.0,Idaho,60934.0,1905.0,1391802.0,-228137.0,0,0,0,0,455973353.78,501084920.73,0.632,946160.0,-0.3812602778186291
2004,"KERRY, JOHN",111025.0,312598.0,"BUSH, GEORGE W.",190889.0,10684.0,Alaska,75640.0,2845.0,659286.0,-79864.0,0,0,0,0,455973353.78,501084920.73,0.691,452124.0,-0.25548468000435065
2004,"KERRY, JOHN",969011.0,2468002.0,"BUSH, GEORGE W.",1479438.0,19553.0,Indiana,58147.0,1581.0,6233007.0,-510427.0,0,0,0,0,455973353.78,501084920.73,0.548,4504260.0,-0.20681790371320607
2004,"KERRY, JOHN",741898.0,1506908.0,"BUSH, GEORGE W.",751957.0,13053.0,Iowa,59606.0,2089.0,2953635.0,-10059.0,0,0,0,0,455973353.78,501084920.73,0.699,2156389.0,-0.006675258210852952
2004,"KERRY, JOHN",434993.0,1187756.0,"BUSH, GEORGE W.",736456.0,16307.0,Kansas,56412.0,2403.0,2734373.0,-301463.0,0,0,0,0,455973353.78,501084920.73,0.616,1928764.0,-0.2538088630998286
2004,"KERRY, JOHN",712733.0,1795882.0,"BUSH, GEORGE W.",1069439.0,13710.0,Kentucky,48917.0,1673.0,4146101.0,-356706.0,0,0,0,0,455973353.78,501084920.73,0.587,3057741.0,-0.19862440850790866
2004,"KERRY, JOHN",820299.0,1943106.0,"BUSH, GEORGE W.",1102169.0,20638.0,Louisiana,50042.0,1708.0,4552238.0,-281870.0,0,0,0,0,455973353.78,501084920.73,0.611,3182762.0,-0.14506156637877707
2004,"KERRY, JOHN",396842.0,740752.0,"BUSH, GEORGE W.",330201.0,13709.0,Maine,56773.0,1680.0,1313688.0,66641.0,1,0,0,0,455973353.78,501084920.73,0.738,1003792.0,0.08996398254746528
2004,"KERRY, JOHN",1334493.0,2384238.0,"BUSH, GEORGE W.",1024703.0,25035.0,Maryland,78442.0,2324.0,5546935.0,309790.0,1,0,0,0,455973353.78,501084920.73,0.629,3797264.0,0.1299324983495775
2004,"KERRY, JOHN",1803800.0,2927455.0,"BUSH, GEORGE W.",1071109.0,52546.0,Massachusetts,71458.0,2290.0,6412281.0,732691.0,1,0,0,0,455973353.78,501084920.73,0.642,4533859.0,0.2502825833360376
2004,"KERRY, JOHN",2479183.0,4839252.0,"BUSH, GEORGE W.",2313746.0,46323.0,Michigan,58047.0,1179.0,10055315.0,165437.0,1,0,0,0,455973353.78,501084920.73,0.666,7263024.0,0.034186481712463
2004,"KERRY, JOHN",1445014.0,2828387.0,"BUSH, GEORGE W.",1346695.0,36678.0,Minnesota,77070.0,1470.0,5087713.0,98319.0,1,0,0,0,455973353.78,501084920.73,0.784,3609185.0,0.0347615089448509
2004,"KERRY, JOHN",457766.0,1139824.0,"BUSH, GEORGE W.",672660.0,9398.0,Mississippi,47743.0,1555.0,2889010.0,-214894.0,0,0,0,0,455973353.78,501084920.73,0.557,2068766.0,-0.18853261556170076
2004,"KERRY, JOHN",2891550.0,5274322.0,"BUSH, GEORGE W.",2345946.0,36826.0,Illinois,63296.0,1131.0,12589773.0,545604.0,1,0,0,0,455973353.78,501084920.73,0.615,8576696.0,0.10344533382679329
2008,"OBAMA, BARACK H.",3276363.0,6013272.0,"MCCAIN, JOHN",2655885.0,81024.0,Pennsylvania,61949.0,710.0,12612285.0,620478.0,1,0,1,1,914024285.0,450970741.59,0.636,9457942.0,0.10318475532122943
2008,"OBAMA, BARACK H.",1037291.0,1827864.0,"MCCAIN, JOHN",738475.0,52098.0,Oregon,62341.0,1656.0,3768748.0,298816.0,1,0,1,1,914024285.0,450970741.59,0.677,2700327.0,0.1634782456462844
2008,"OBAMA, BARACK H.",2940044.0,5708350.0,"MCCAIN, JOHN",2677820.0,90486.0,Ohio,56564.0,1022.0,11515391.0,262224.0,1,0,1,1,914024285.0,450970741.59,0.669,8513079.0,0.04593691697250519
2008,"OBAMA, BARACK H.",141278.0,316621.0,"MCCAIN, JOHN",168601.0,6742.0,North Dakota,59815.0,1432.0,657569.0,-27323.0,0,0,1,1,914024285.0,450970741.59,0.627,504762.0,-0.0862956026290107
2008,"OBAMA, BARACK H.",384826.0,710970.0,"MCCAIN, JOHN",316534.0,9610.0,New Hampshire,79754.0,3861.0,1315906.0,68292.0,1,0,1,1,914024285.0,450970741.59,0.717,992226.0,0.0960546858517237
2008,"OBAMA, BARACK H.",4645332.0,7722019.0,"MCCAIN, JOHN",2418323.0,658364.0,New York,60815.0,822.0,19212436.0,2227009.0,1,0,1,1,914024285.0,450970741.59,0.59,12948969.0,0.2883972442958247
2008,"OBAMA, BARACK H.",472422.0,830158.0,"MCCAIN, JOHN",346832.0,10904.0,New Mexico,50741.0,1664.0,2010662.0,125590.0,1,0,1,1,914024285.0,450970741.59,0.609,1362629.0,0.15128445428460607
2008,"OBAMA, BARACK H.",2215422.0,3868237.0,"MCCAIN, JOHN",1613207.0,39608.0,New Jersey,78706.0,2768.0,8711090.0,602215.0,1,0,1,1,914024285.0,450970741.59,0.67,5776527.0,0.1556820329261108
2008,"OBAMA, BARACK H.",296571.0,471766.0,"MCCAIN, JOHN",165391.0,9804.0,Rhode Island,64165.0,2891.0,1055003.0,131180.0,1,0,1,1,914024285.0,450970741.59,0.618,763608.0,0.2780615813772082
2008,"OBAMA, BARACK H.",2142651.0,4310851.0,"MCCAIN, JOHN",2128474.0,39726.0,North Carolina,51739.0,1020.0,9309449.0,14177.0,1,0,1,1,914024285.0,450970741.59,0.655,6584302.0,0.003288677803988122
2008,"OBAMA, BARACK H.",862449.0,1920969.0,"MCCAIN, JOHN",1034896.0,23624.0,South Carolina,50805.0,1351.0,4528996.0,-172447.0,0,0,1,1,914024285.0,450970741.59,0.58,3311044.0,-0.08977083961271629
2008,"OBAMA, BARACK H.",1959532.0,3723260.0,"MCCAIN, JOHN",1725005.0,38723.0,Virginia,74703.0,1744.0,7833496.0,234527.0,1,0,1,1,914024285.0,450970741.59,0.67,5555415.0,0.06298969182920344
2008,"OBAMA, BARACK H.",1087437.0,2599749.0,"MCCAIN, JOHN",1479178.0,33134.0,Tennessee,47848.0,1459.0,6247411.0,-391741.0,0,0,1,1,914024285.0,450970741.59,0.57,4563192.0,-0.15068416220181255
2008,"OBAMA, BARACK H.",3528633.0,8077795.0,"MCCAIN, JOHN",4479328.0,69834.0,Texas,56029.0,812.0,24309039.0,-950695.0,0,0,1,1,914024285.0,450970741.59,0.541,14929810.0,-0.11769239006436781
2008,"OBAMA, BARACK H.",327670.0,952370.0,"MCCAIN, JOHN",596030.0,28670.0,Utah,75369.0,1839.0,2663029.0,-268360.0,0,0,1,1,914024285.0,450970741.59,0.56,1700286.0,-0.28178124048426556
2008,"OBAMA, BARACK H.",219262.0,325046.0,"MCCAIN, JOHN",98974.0,6810.0,Vermont,61110.0,1183.0,624151.0,120288.0,1,0,1,1,914024285.0,450970741.59,0.673,482677.0,0.3700645447105948
2008,"OBAMA, BARACK H.",1750848.0,3036878.0,"MCCAIN, JOHN",1229216.0,56814.0,Washington,68251.0,2436.0,6562231.0,521632.0,1,0,1,1,914024285.0,450970741.59,0.666,4561163.0,0.17176587271533464
2008,"OBAMA, BARACK H.",303857.0,713451.0,"MCCAIN, JOHN",397466.0,12128.0,West Virginia,45790.0,1692.0,1840310.0,-93609.0,0,0,1,1,914024285.0,450970741.59,0.499,1430439.0,-0.13120592724658037
2008,"OBAMA, BARACK H.",1677211.0,2983417.0,"MCCAIN, JOHN",1262393.0,43813.0,Wisconsin,61705.0,1027.0,5640996.0,414818.0,1,0,1,1,914024285.0,450970741.59,0.724,4120694.0,0.13904124029594253
2008,"OBAMA, BARACK H.",82868.0,254904.0,"MCCAIN, JOHN",164958.0,7078.0,Wyoming,64281.0,1901.0,546043.0,-82090.0,0,0,1,1,914024285.0,450970741.59,0.628,405732.0,-0.3220428082729184
2008,"OBAMA, BARACK H.",502496.0,1462661.0,"MCCAIN, JOHN",960165.0,0.0,Oklahoma,55572.0,1122.0,3668976.0,-457669.0,0,0,1,1,914024285.0,450970741.59,0.558,2619121.0,-0.31290162245387004
2008,"OBAMA, BARACK H.",533736.0,967848.0,"MCCAIN, JOHN",412827.0,21285.0,Nevada,65977.0,3203.0,2653630.0,120909.0,1,0,1,1,914024285.0,450970741.59,0.57,1696831.0,0.1249256081533464
2008,"OBAMA, BARACK H.",170924.0,381975.0,"MCCAIN, JOHN",203054.0,7997.0,South Dakota,62188.0,1199.0,799124.0,-32130.0,0,0,1,1,914024285.0,450970741.59,0.647,590720.0,-0.08411545258197527
2008,"OBAMA, BARACK H.",333319.0,801281.0,"MCCAIN, JOHN",452979.0,14983.0,Nebraska,61137.0,1511.0,1796378.0,-119660.0,0,0,1,1,914024285.0,450970741.59,0.629,1274719.0,-0.14933587592866923
2008,"OBAMA, BARACK H.",231667.0,490109.0,"MCCAIN, JOHN",242763.0,15679.0,Montana,51702.0,2126.0,976415.0,-11096.0,0,0,1,1,914024285.0,450970741.59,0.663,741853.0,-0.022639861745040388
2008,"OBAMA, BARACK H.",1441911.0,2925205.0,"MCCAIN, JOHN",1445814.0,37480.0,Missouri,55484.0,1381.0,5923916.0,-3903.0,0,0,1,1,914024285.0,450970741.59,0.676,4327572.0,-0.0013342654617368697
2008,"OBAMA, BARACK H.",813479.0,2099819.0,"MCCAIN, JOHN",1266546.0,19794.0,Alabama,53602.0,1999.0,4718206.0,-453067.0,0,0,1,1,914024285.0,450970741.59,0.608,3454510.0,-0.21576478734595697
2008,"OBAMA, BARACK H.",1034707.0,2293475.0,"MCCAIN, JOHN",1230111.0,28657.0,Arizona,56540.0,1356.0,6280362.0,-195404.0,0,0,1,1,914024285.0,450970741.59,0.567,4046075.0,-0.0851999694786296
2008,"OBAMA, BARACK H.",422310.0,1086617.0,"MCCAIN, JOHN",638017.0,26290.0,Arkansas,47708.0,1439.0,2874554.0,-215707.0,0,0,1,1,914024285.0,450970741.59,0.525,2071563.0,-0.19851244734805365
2008,"OBAMA, BARACK H.",8274473.0,13561900.0,"MCCAIN, JOHN",5011781.0,275646.0,California,68712.0,999.0,36604337.0,3262692.0,1,0,1,1,914024285.0,450970741.59,0.609,22261504.0,0.24057779514669772
2008,"OBAMA, BARACK H.",1288576.0,2401361.0,"MCCAIN, JOHN",1073589.0,39196.0,Colorado,73448.0,2287.0,4889730.0,214987.0,1,0,1,1,914024285.0,450970741.59,0.71,3382959.0,0.08952714731354428
2008,"OBAMA, BARACK H.",997772.0,1646792.0,"MCCAIN, JOHN",629428.0,19592.0,Connecticut,77954.0,3255.0,3545579.0,368344.0,1,0,1,1,914024285.0,450970741.59,0.666,2471082.0,0.22367366370494876
2008,"OBAMA, BARACK H.",255459.0,412412.0,"MCCAIN, JOHN",152374.0,4579.0,Delaware,61105.0,1673.0,883874.0,103085.0,1,0,1,1,914024285.0,450970741.59,0.656,628200.0,0.24995635432528637
2008,"OBAMA, BARACK H.",4282074.0,8390744.0,"MCCAIN, JOHN",4045624.0,63046.0,Florida,54061.0,1034.0,18527305.0,236450.0,1,0,1,1,914024285.0,450970741.59,0.661,12687407.0,0.028179861046886905
2008,"OBAMA, BARACK H.",1844123.0,3924486.0,"MCCAIN, JOHN",2048759.0,31604.0,Georgia,55712.0,1403.0,9504843.0,-204636.0,0,0,1,1,914024285.0,450970741.59,0.625,6281872.0,-0.05214338896864456
2008,"OBAMA, BARACK H.",325871.0,456064.0,"MCCAIN, JOHN",120566.0,9627.0,Hawaii,74144.0,1785.0,1332213.0,205305.0,1,0,1,1,914024285.0,450970741.59,0.488,930067.0,0.45016708181307885
2008,"OBAMA, BARACK H.",236440.0,655122.0,"MCCAIN, JOHN",403012.0,15670.0,Idaho,57150.0,2026.0,1534320.0,-166572.0,0,0,1,1,914024285.0,450970741.59,0.636,1029416.0,-0.2542610384020076
2008,"OBAMA, BARACK H.",123594.0,326197.0,"MCCAIN, JOHN",193841.0,8762.0,Alaska,77119.0,2774.0,687455.0,-70247.0,0,0,1,1,914024285.0,450970741.59,0.68,479429.0,-0.21535145939416978
2008,"OBAMA, BARACK H.",1374039.0,2751054.0,"MCCAIN, JOHN",1345648.0,31367.0,Indiana,56065.0,1428.0,6424806.0,28391.0,1,0,1,1,914024285.0,450970741.59,0.591,4653019.0,0.010320044608357379
2008,"OBAMA, BARACK H.",828940.0,1537123.0,"MCCAIN, JOHN",682379.0,25804.0,Iowa,60430.0,1558.0,3016734.0,146561.0,1,0,1,1,914024285.0,450970741.59,0.694,2216094.0,0.09534760718563186
2008,"OBAMA, BARACK H.",514765.0,1235872.0,"MCCAIN, JOHN",699655.0,21452.0,Kansas,57701.0,1699.0,2808076.0,-184890.0,0,0,1,1,914024285.0,450970741.59,0.62,1991759.0,-0.14960287149478263
2008,"OBAMA, BARACK H.",751985.0,1826620.0,"MCCAIN, JOHN",1048462.0,26173.0,Kentucky,49591.0,979.0,4289878.0,-296477.0,0,0,1,1,914024285.0,450970741.59,0.579,3152629.0,-0.16230907358947128
2008,"OBAMA, BARACK H.",782989.0,1960761.0,"MCCAIN, JOHN",1148275.0,29497.0,Louisiana,47681.0,1791.0,4435586.0,-365286.0,0,0,1,1,914024285.0,450970741.59,0.612,3205794.0,-0.18629807508411275
2008,"OBAMA, BARACK H.",421923.0,731163.0,"MCCAIN, JOHN",295273.0,13967.0,Maine,56918.0,1731.0,1330509.0,126650.0,1,0,1,1,914024285.0,450970741.59,0.706,1036242.0,0.17321718960067728
2008,"OBAMA, BARACK H.",1629467.0,2631596.0,"MCCAIN, JOHN",959862.0,42267.0,Maryland,76784.0,2132.0,5684965.0,669605.0,1,0,1,1,914024285.0,450970741.59,0.67,3925117.0,0.2544482511753324
2008,"OBAMA, BARACK H.",1904097.0,3102995.0,"MCCAIN, JOHN",1108854.0,90044.0,Massachusetts,72697.0,2017.0,6468967.0,795243.0,1,0,1,1,914024285.0,450970741.59,0.668,4612550.0,0.2562823981347053
2008,"OBAMA, BARACK H.",2872579.0,5001596.0,"MCCAIN, JOHN",2048639.0,80378.0,Michigan,60004.0,1391.0,9946889.0,823940.0,1,0,1,1,914024285.0,450970741.59,0.692,7229512.0,0.16473541645506753
2008,"OBAMA, BARACK H.",1573354.0,2910369.0,"MCCAIN, JOHN",1275409.0,61606.0,Minnesota,66195.0,1720.0,5247018.0,297945.0,1,0,1,1,914024285.0,450970741.59,0.778,3740142.0,0.10237361654140764
2008,"OBAMA, BARACK H.",554662.0,1289865.0,"MCCAIN, JOHN",724597.0,10606.0,Mississippi,43924.0,1000.0,2947806.0,-169935.0,0,0,1,1,914024285.0,450970741.59,0.61,2113347.0,-0.13174634554778988
